FileName,Sentences,Label,text,AugmentedText,VAD,VAD_normalized
Ses02F_script03_1_M014.wav,Flippancy brings out the acid in their damn sweetness and light.,neu,FLIPPANCY BRINGS OUT THE ACID IN THEIR DAMN SWEETNESS AND LIGHT .,The flippancy brings out the acid in its softness and light.,"[3.6667, 3.6667, 3.6667]","[0.73334, 0.73334, 0.73334]"
Ses02F_script03_1_M015.wav,"Certainly, you must. We're figures of fun, alright.",neu,CERTAINLY YOU MUST WE'RE FIGURES OF FUN ALRIGHT .,"You have to, we're fun characters, okay?","[3.6667, 2.6667, 3.3333]","[0.73334, 0.53334, 0.66666]"
Ses02F_script03_1_M016.wav,Who knows.,neu,WHO KNOWS .,Who knows.,"[3.3333, 2.0, 2.6667]","[0.66666, 0.4, 0.53334]"
Ses02F_script03_1_M017.wav,"No, that desire will fade. Along with our passion.",neu,NO THAT DESIRE WILL FADE . ALONG WITH OUR PASSION .,"No, this wish will fade, along with our passion.","[3.0, 2.3333, 2.6667]","[0.6, 0.46665999999999996, 0.53334]"
Ses02F_script03_1_M018.wav,Depends on how well we've played.,neu,DEPENDS ON HOW WELL WE'VE PLAYED .,Depends on how well we played.,"[3.3333, 2.3333, 3.0]","[0.66666, 0.46665999999999996, 0.6]"
Ses02F_script03_1_M019.wav,Yes. Yes. With all his might.,hap,YES . YES WITH ALL HIS MIGHT .,"Yes, with all your strength.","[3.6667, 3.0, 4.0]","[0.73334, 0.6, 0.8]"
Ses02F_script03_1_M020.wav,"No. No, it isn't. Death is very laughable. Such a cunning little mystery. All done with mirrors.",hap,NO NO IT ISN'T  DEATH IS VERY LAUGHABLE SUCH A CUNNING . LITTLE MYSTERY ALL DONE WITH MIRRORS .,"No, death is very ridiculous, such a cunning little secret, all with mirrors.","[3.6667, 3.3333, 3.3333]","[0.73334, 0.66666, 0.66666]"
Ses02F_script03_1_M021.wav,So is everyone else in the long run.,neu,SO IS EVERYONE ELSE IN THE LONG RUN .,"In the long run, everyone else is like that.","[3.0, 2.6667, 3.0]","[0.6, 0.53334, 0.6]"
Ses02F_script03_1_M022.wav,"Let's be superficial and pity the poor philosophers. Let's blow our trumpets and squeakers and enjoy the party as much as we can. Like quite idiotic, very small school children. Let's savor the delight of the moment.",hap,LET'S BE SUPERFICIAL AND PITY THE POOR PHILOSOPHERS  LET'S BLOW OUR TRUMPETS AND SQUEAKERS AND ENJOY THE PARTY AS MUCH AS WE CAN  LIKE QUITE . IDIOTIC VERY SMALL SCHOOL CHILDREN . LET'S  SAVOR THE DELIGHT OF THE MOMENT .,"Let's be superficial and pity the poor philosophers. Let's have our trumpets and squeaking and enjoy the party as much as we can. Like pretty idiotic, very little schoolchildren. Let's go","[4.0, 3.0, 4.3333]","[0.8, 0.6, 0.8666600000000001]"
Ses02F_script03_1_M023.wav,"Come and kiss me, darling, before your body rots and worms pop in and out of your eye sockets.",hap,COME AND KISS ME DARLING BEFORE YOUR BODY ROTS AND WORMS POP IN AND OUT OF YOUR EYE SOCKETS .,"Come and kiss me, darling, before your body rots and worms burst out of your eye sockets.","[4.0, 3.0, 4.6667]","[0.8, 0.6, 0.93334]"
Ses02F_script03_1_M024.wav,"I don't care what you do. See, you could paint yourself green and dance naked in the Place Vendome and rush off madly with all the men in the world and I shan't say a word. As long as you love me best.",neu,I DON'T CARE WHAT YOU DO SEE YOU COULD  PAINT YOURSELF GREEN AND DANCE NAKED IN THE PLACE VENDOME AND RUSH OFF MADLY WITH ALL THE MEN IN THE WORLD  AND I SHAN'T SAY A WORD . AS LONG AS YOU LOVE ME BEST .,"You could paint green and dance naked at Place Vendome and go crazy with all the men in the world, and I won't say a word as long as you love me.","[4.0, 2.6667, 3.3333]","[0.8, 0.53334, 0.66666]"
Ses02F_script03_1_M025.wav,You remember that awful scene we had in Venice?,neu,YOU REMEMBER THAT AWFUL SCENE WE HAD IN VENICE .,Do you remember the terrible scene in Venice?,"[3.0, 2.6667, 2.6667]","[0.6, 0.53334, 0.53334]"
Ses02F_script03_1_M026.wav,The one when you bought that little painted wooden snake in the Piazza and put it on my bed.,neu,THE ONE WHEN YOU BOUGHT THAT LITTLE PAINTED WOODEN SNAKE IN THE PIAZZA AND PUT IT ON MY BED .,The one when you bought that little painted wooden snake in the piazza and put it on my bed.,"[3.3333, 3.0, 2.3333]","[0.66666, 0.6, 0.46665999999999996]"
Ses02F_script03_1_M028.wav,How long did that row last?,neu,HOW LONG DID THAT ROW LAST .,How long did it take?,"[3.0, 2.6667, 2.6667]","[0.6, 0.53334, 0.53334]"
Ses02F_script03_1_M029.wav,The worst one was in Cannes when your curling iron burnt a hole in my new dressing gown.,neu,THE WORST ONE WAS IN CANNES WHEN . YOUR CURLING IRON BURNT A HOLE IN MY NEW DRESSING GOWN .,The worst thing was in Cannes when your curling iron burned a hole in my new dress.,"[3.6667, 3.0, 3.3333]","[0.73334, 0.6, 0.66666]"
Ses02F_script03_1_M031.wav,I didn't hit you very hard.,neu,I DIDN'T HIT YOU VERY HARD .,I didn't hit you so hard.,"[4.0, 2.6667, 3.0]","[0.8, 0.53334, 0.6]"
Ses02F_script03_1_M032.wav,"Oh, I'll never forget his face.",hap,OH I'LL NEVER FORGET HIS . FACE .,I'll never forget his face.,"[4.0, 3.3333, 3.0]","[0.8, 0.66666, 0.6]"
Ses02F_script03_1_M033.wav,We were very much younger then.,neu,WE WERE VERY MUCH YOUNGER THEN .,We were much younger at the time.,"[3.6667, 2.3333, 3.0]","[0.73334, 0.46665999999999996, 0.6]"
Ses02F_script03_1_M034.wav,"As a matter of fact, the real cause of that row was Peter Burden.",neu,AS A MATTER OF FACT  THE REAL CAUSE OF THAT ROW WAS PETER BURDEN .,"In fact, the real reason for this series was Peter Burden.","[3.0, 2.0, 3.3333]","[0.6, 0.4, 0.66666]"
Ses02F_script03_2_F007.wav,"Well, if you hadn't been so suspicious and nosey, you never would have known a thing about it.",neu,WELL IF YOU HADN'T BEEN SO SUSPICIOUS AND NOSEY YOU NEVER WOULD HAVE KNOWN A THING ABOUT IT .,"Well, if you hadn't been so suspicious and curious, you never would have known about it.","[2.5, 3.0, 2.5]","[0.5, 0.6, 0.5]"
Ses02F_script03_2_F011.wav,Just seems so silly to go on and on and on with such a thing.,neu,JUST SEEMS SO SILLY TO GO ON AND ON AND ON WITH SUCH A THING .,It's so silly to go on and on with one of these things.,"[2.5, 3.0, 3.0]","[0.5, 0.6, 0.6]"
Ses02F_script03_2_F012.wav,"Well, it's become a habit with you.",neu,WELL . IT'S BECOME A HABIT WITH  YOU .,"Well, it's become a habit with you.","[2.5, 3.0, 2.5]","[0.5, 0.6, 0.5]"
Ses02F_script03_2_F013.wav,Don't be so stupid.,ang,DON'T BE SO STUPID .,Don't be so stupid.,"[2.0, 3.5, 3.0]","[0.4, 0.7, 0.6]"
Ses02F_script03_2_F014.wav,What?,ang,WHAT .,What?,"[2.0, 4.0, 3.0]","[0.4, 0.8, 0.6]"
Ses02F_script03_2_F016.wav,"A woman's job is to allure the man. Watch me a minute, will you?",hap,A WOMAN'S JOB IS TO ALLURE THE  MAN . WATCH ME A MINUTE WILL YOU .,Tell a woman to tempt the man.,"[2.5, 2.5, 3.0]","[0.5, 0.5, 0.6]"
Ses02F_script03_2_F018.wav,"Oh, be quiet.",ang,OH  BE QUIET .,Shut up.,"[2.5, 3.5, 3.5]","[0.5, 0.7, 0.7]"
Ses02F_script03_2_F020.wav,"Adders don't snap, they sting.",ang,ADDERS DON'T SNAP THEY STING .,"Adders don't sting, they sting.","[2.5, 3.0, 3.5]","[0.5, 0.6, 0.7]"
Ses02F_script03_2_F025.wav,You're quite insufferable,ang,YOU'RE QUITE INSUFFERABLE .,You're pretty unbearable.,"[2.5, 2.5, 3.0]","[0.5, 0.5, 0.6]"
Ses02F_script03_2_F029.wav,Shut up.,ang,SHUT  UP .,Shut up.,"[2.0, 4.0, 3.5]","[0.4, 0.8, 0.7]"
Ses02F_script03_2_F031.wav,Why?,ang,WHY .,Why?,"[2.5, 2.0, 3.0]","[0.5, 0.4, 0.6]"
Ses02F_script03_2_F034.wav,"Turn it on again, please.",ang,TURN IT ON AGAIN  PLEASE .,Please turn it on again.,"[2.0, 3.0, 3.0]","[0.4, 0.6, 0.6]"
Ses02F_script03_2_F035.wav,"Very well, if you insist on being boorish and idiotic.",ang,VERY WELL IF  YOU INSIST ON BEING . BOORISH AND IDIOTIC .,"All right, if you insist on being boorish and idiotic.","[2.0, 3.0, 3.0]","[0.4, 0.6, 0.6]"
Ses02F_script03_2_F036.wav,You are far too temperamental. Try to control yourself.,ang,YOU ARE . FAR TOO TEMPERAMENTAL TRY TO CONTROL YOURSELF .,You're way too spirited.,"[2.0, 3.5, 3.5]","[0.4, 0.7, 0.7]"
Ses02F_script03_2_F037.wav,Stop it. Go away. I hate you.,ang,STOP IT GO AWAY I HATE  YOU .,I hate you.,"[1.5, 4.5, 3.5]","[0.3, 0.9, 0.7]"
Ses02F_script03_2_F038.wav,"Listen? Listen, indeed. I am sick and tired of listening to you, damn sadistic bully.",ang,LISTEN LISTEN INDEED . I AM SICK AND TIRED OF LISTENING TO YOU DAMN SADISTIC . BULLY .,"I'm tired of listening to you, damn sadistic tyrant.","[1.5, 4.0, 3.5]","[0.3, 0.8, 0.7]"
Ses02F_script03_2_F039.wav,"I hate you. Stop it. Stop it. I hate you, do you hear? You're conceited and overbearing and utterly impossible.",ang,I HATE YOU STOP IT STOP  IT I HATE YOU DO YOU HEAR YOU'RE CONCEITED AND OVERBEARING AND UTTERLY IMPOSSIBLE .,"I hate you, stop, I hate you, you're conceited, arrogant and totally impossible.","[1.5, 4.5, 3.5]","[0.3, 0.9, 0.7]"
Ses02F_script03_2_F040.wav,This is the end. Finally and forever. Do you hear me? The end.,ang,THIS IS THE  END . FINALLY AND FOREVER DO YOU HEAR ME THE END .,"This is the end, finally and forever.","[1.5, 4.5, 4.0]","[0.3, 0.9, 0.8]"
Ses02F_script03_2_F041.wav,"Oh Yes, I am.",ang,OH  YES . I AM .,"Oh, yes, I am.","[1.5, 4.0, 4.0]","[0.3, 0.8, 0.8]"
Ses02F_script03_2_F042.wav,I am. Let go of me. You're a cruel fiend and I hate and loathe you.,ang,I  AM LET GO OF ME . YOU'RE A CRUEL  FIEND AND I HATE AND  LOATHE YOU .,"You're a cruel moron, and I hate and abhor you.","[1.5, 4.5, 4.0]","[0.3, 0.9, 0.8]"
Ses02F_script03_2_F043.wav,Thank God I realized what you are-- I'd never marry you again ever in my life. You're a cruel fiend and I hate you. You're a beast. You're a beast--I hate you. Stop it. Stop it.,ang,THANK GOD I REALIZED WHAT YOU ARE I'D NEVER MARRY YOU AGAIN EVER IN  MY . LIFE YOU'RE A CRUEL FIEND AND I HATE . YOU YOU'RE A BEAST YOU'RE A BEAST I HATE YOU STOP IT STOP . IT .,Thank God I realized what you are... I'd never marry you again in my life. You're a cruel coward and I hate you. You're a beast. You're a beast... I hate,"[1.5, 5.0, 4.0]","[0.3, 1.0, 0.8]"
Ses02F_script03_2_M000.wav,"As a matter of fact, the real cause of that row was Peter Burden.",neu,AS A MATTER OF FACT THE REAL CAUSE OF THAT ROW WAS PETER BURDEN .,"In fact, the actual cause of this series was Peter Burden.","[3.0, 2.5, 2.5]","[0.6, 0.5, 0.5]"
Ses02F_script03_2_M001.wav,I knew nothing of the sort. You took presents from him.,neu,I KNEW NOTHING OF THE SORT  YOU TOOK PRESENTS FROM HIM .,I didn't know that kind of thing. You took presents from him.,"[2.5, 3.5, 2.5]","[0.5, 0.7, 0.5]"
Ses02F_script03_2_M006.wav,What of it?,ang,WHAT OF IT .,What's the matter?,"[2.0, 4.5, 3.0]","[0.4, 0.9, 0.6]"
Ses02F_script03_2_M007.wav,"Well, what about me?",ang,WELL WHAT ABOUT ME .,And what about me?,"[2.0, 4.0, 2.0]","[0.4, 0.8, 0.4]"
Ses02F_script03_2_M009.wav,"Me, too. Bored stiff. You want some brandy?",neu,ME TOO BORED STIFF  YOU WANT SOME BRANDY .,"So do I. Bored stiff, you want a brandy?","[3.0, 2.5, 3.0]","[0.6, 0.5, 0.6]"
Ses02F_script03_2_M011.wav,No particular reason. Anyhow they were very small ones.,neu,NO PARTICULAR REASON  ANYHOW THEY WERE VERY SMALL ONES .,"In any case, they were very small.","[3.0, 2.5, 2.5]","[0.6, 0.5, 0.5]"
Ses02F_script03_2_M013.wav,"You needn't be so grand, just because you don't happen to want any yourself at the moment.",ang,YOU NEEDN'T BE SO GRAND JUST BECAUSE YOU DON'T HAPPEN TO WANT ANY YOURSELF AT THE MOMENT .,You don't have to be that big just because you don't want to be your own right now.,"[2.5, 3.5, 3.5]","[0.5, 0.7, 0.7]"
Ses02F_script03_2_M027.wav,I'm not in the least drunk.,ang,I'M NOT IN THE LEAST DRUNK .,I'm not drunk at all.,"[2.5, 3.5, 3.0]","[0.5, 0.7, 0.6]"
Ses02F_script03_2_M030.wav,"We could get a good debate going about this, don't you think? Intemperate tots.",ang,WE COULD GET A GOOD DEBATE GOING ABOUT THIS DON'T YOU THINK INTEMPERATE TOTS .,"We could have a good debate about this, couldn't we?","[2.5, 3.5, 3.0]","[0.5, 0.7, 0.6]"
Ses02F_script03_2_M036.wav,I'll do no such thing.,ang,I'LL DO NO SUCH  THING .,I won't do anything like that.,"[2.5, 3.5, 3.0]","[0.5, 0.7, 0.6]"
Ses02F_script03_2_M037.wav,Turn it off. It's driving me mad.,ang,TURN IT OFF IT'S DRIVING ME MAD .,"Turn it off, that's driving me crazy.","[1.5, 2.5, 3.5]","[0.3, 0.5, 0.7]"
Ses02F_script03_2_M038.wav,Turn it off.,ang,TURN IT OFF .,Turn it off.,"[1.5, 3.0, 4.0]","[0.3, 0.6, 0.8]"
Ses02F_script03_2_M039.wav,"Amanda, listen. listen",ang,AMANDA . LISTEN LISTEN .,"Amanda, listen.","[2.0, 2.5, 3.0]","[0.4, 0.5, 0.6]"
Ses02F_script03_2_M041.wav,"You're a vile, tempered, loose living, wicked little beast and I hope to never see you again as long as I live.",ang,YOU'RE A . VILE TEMPERED LOOSE LIVING  WICKED LITTLE BEAST . AND I HOPE TO NEVER SEE YOU AGAIN AS LONG AS I LIVE .,"You're a disgusting, temperamental, loose, evil little beast, and I hope never to see you again as long as I live.","[1.5, 4.5, 4.0]","[0.3, 0.9, 0.8]"
Ses02F_script03_2_M042.wav,You're not going like this.,ang,YOU'RE NOT GOING LIKE THIS .,You don't go like that.,"[2.0, 3.5, 3.5]","[0.4, 0.7, 0.7]"
Ses02F_script03_2_M043.wav,You're not.,ang,YOU'RE NOT .,It's not you.,"[2.0, 3.5, 4.0]","[0.4, 0.7, 0.8]"
Ses02F_script03_2_M044.wav,Shut up. Shut up.,ang,SHUT UP . SHUT UP .,Shut up.,"[1.5, 4.5, 4.0]","[0.3, 0.9, 0.8]"
Ses02F_script03_2_M045.wav,I wouldn't-- I wouldn't marry--,ang,I WOULDN'T I WOULDN'T MARRY .,I wouldn't... I wouldn't get married...,"[2.0, 4.0, 3.5]","[0.4, 0.8, 0.7]"
Ses02F_script03_2_M046.wav,I wouldn't marry you if you came in crawling on your knees,ang,I WOULDN'T MARRY . YOU IF YOU CAME IN CRAWLING ON YOUR KNEES .,I wouldn't marry you if you crawled in on your knees.,"[2.0, 4.0, 3.5]","[0.4, 0.8, 0.7]"
Ses02F_script03_2_M047.wav,You're a evil vampire and I hope to God I never see you again as long as I live.,ang,YOU'RE A . EVIL VAMPIRE AND I HOPE TO GOD I NEVER SEE YOU AGAIN AS LONG AS I LIVE .,"You're a bad vampire, and I hope to God I never see you again as long as I live.","[1.5, 4.0, 4.0]","[0.3, 0.8, 0.8]"
Ses02M_impro01_F000.wav,"Hi, How can I help you?",neu,HI . HOW CAN I HELP YOU .,"Hi, how can I help you?","[4.0, 3.0, 3.0]","[0.8, 0.6, 0.6]"
Ses02M_impro01_F001.wav,"Sure, um",neu,SURE . UM .,"Sure, um...","[3.5, 2.5, 2.5]","[0.7, 0.5, 0.5]"
Ses02M_impro01_F002.wav,do you have two forms of ID with you?,neu,DO YOU HAVE TWO FORMS OF ID WITH YOU .,Do you have two IDs?,"[3.0, 3.0, 3.0]","[0.6, 0.6, 0.6]"
Ses02M_impro01_F003.wav,"I actually need two forms of ID. I need either a passport or a birth certificate, or social security card. I'm sorry.",neu,I ACTUALLY NEED TWO FORMS OF ID I NEED EITHER A PASSPORT . OR A BIRTH CERTIFICATE OR SOCIAL SECURITY CARD  I'M SORRY .,"I need two IDs, a passport, a birth certificate or a social security card.","[3.0, 3.0, 3.0]","[0.6, 0.6, 0.6]"
Ses02M_impro01_F004.wav,Well,neu,WELL .,Well done.,"[3.0, 3.0, 3.0]","[0.6, 0.6, 0.6]"
Ses02M_impro01_F005.wav,I- I can take your driver's license but I need another form of ID in order to process this paper work.,neu,I . I CAN TAKE YOUR DRIVER'S LICENSE BUT I NEED ANOTHER FORM OF ID IN ORDER TO PROCESS THIS PAPER WORK .,"I can take your driver's license, but I need another form of ID to work on this paperwork.","[3.0, 3.5, 3.0]","[0.6, 0.7, 0.6]"
Ses02M_impro01_F006.wav,"Um, that you would need to go home and get another form of ID and come back.",neu,UM THAT YOU WOULD NEED TO GO HOME AND GET ANOTHER FORM OF ID AND COME BACK .,"Um, that you'd have to go home and get another form of ID and come back.","[2.5, 3.0, 2.5]","[0.5, 0.6, 0.5]"
Ses02M_impro01_F015.wav,"I'm sorry, sir.",neu,I'M SORRY SIR .,"I'm sorry, sir.","[2.5, 2.5, 3.0]","[0.5, 0.5, 0.6]"
Ses02M_impro01_F016.wav,there is nothing I can do.,neu,THERE IS NOTHING I CAN DO .,There's nothing I can do.,"[2.5, 2.0, 2.5]","[0.5, 0.4, 0.5]"
Ses02M_impro01_M001.wav,"Yea. I just want to get this done,",neu,YEA I JUST WANT TO GET THIS DONE .,"Yeah, I just want to do this.","[3.5, 3.0, 2.5]","[0.7, 0.6, 0.5]"
Ses02M_impro01_M002.wav,get my new license.,neu,GET MY NEW LICENSE .,Get my new license.,"[3.0, 3.5, 2.5]","[0.6, 0.7, 0.5]"
Ses02M_impro01_M003.wav,"Um, no, I got my driver's license though.",neu,UM NO I GOT MY DRIVER'S LICENSE THOUGH .,"No, I have my driver's license.","[3.5, 3.0, 2.5]","[0.7, 0.6, 0.5]"
Ses02M_impro01_M004.wav,"Uh, sorry, I forgot them. I mean I've got to -",neu,UH . SORRY I FORGOT THEM I MEAN I'VE GOT TO .,"I'm sorry, I forgot her.","[3.0, 3.5, 3.0]","[0.6, 0.7, 0.6]"
Ses02M_impro01_M005.wav,well is the dri-driver's license going to work?,neu,WELL IS THE DRI . DRIVER'S LICENSE GOING TO WORK .,"Well, will the driver's license work?","[2.5, 3.5, 2.5]","[0.5, 0.7, 0.5]"
Ses02M_impro01_M007.wav,"What? I- You telling me I waited in that huge line to go and sit down and get my number called, like after",ang,WHAT . I . YOU TELLING ME I WAITED IN THAT . HUGE . LINE  TO GO AND SIT DOWN AND GET MY NUMBER CALLED LIKE AFTER .,"You're telling me that I was waiting in this huge line to sit down and have my number called, like after.","[1.5, 4.0, 4.0]","[0.3, 0.8, 0.8]"
Ses02M_impro01_M008.wav,three hours and,ang,THREE HOURS AND .,3 hours and,"[2.0, 3.5, 3.5]","[0.4, 0.7, 0.7]"
Ses02M_impro01_M009.wav,Shouldn't they have like told us about that? I mean why - why would they make me go and wait three hours if I have got to go and do it again?,ang,SHOULDN'T THEY HAVE LIKE TOLD US ABOUT THAT I MEAN WHY WHY WOULD  THEY MAKE ME GO AND WAIT THREE HOURS IF I HAVE GOT TO GO AND DO IT AGAIN .,"Wouldn't they have liked to tell us that? I mean, why--why would they let me wait three hours if I had to do it again?","[1.5, 4.5, 4.0]","[0.3, 0.9, 0.8]"
Ses02M_impro01_M010.wav,"It's standard? I mean I don't work at the D.M.V. how am I supposed to know that, like, I stand in line, I get my",ang,IT'S STANDARD I MEAN I DON'T WORK AT THE D M V HOW AM I SUPPOSED TO KNOW THAT LIKE I STAND IN LINE I GET MY .,"I mean, I don't work in the D.M.V., how am I supposed to know that I'm in line,","[2.0, 4.0, 3.5]","[0.4, 0.8, 0.7]"
Ses02M_impro01_M011.wav,"I filled out the application right, didn't I?",ang,I FILLED OUT THE APPLICATION RIGHT DIDN'T I .,"I filled out the application correctly, didn't I?","[2.5, 4.0, 3.5]","[0.5, 0.8, 0.7]"
Ses02M_impro01_M018.wav,You- shouldn't you have like a sign or something maybe like up on the counter when you get the applica- maybe on the application,ang,YOU  SHOULDN'T YOU HAVE LIKE A SIGN OR SOMETHING MAYBE LIKE UP ON THE COUNTER WHEN YOU GET THE APPLICA MAYBE ON THE APPLICATION .,"You-- you shouldn't be like a sign or something like that on the counter, if you use the applica- maybe on the application","[2.0, 4.5, 4.0]","[0.4, 0.9, 0.8]"
Ses02M_impro01_M019.wav,"What web- I didn't go to a website - why would I need to - it's the D.M.V.. You come to the D.M.V., you wait in line for three hours, and then you go home.",ang,WHAT WEB I DIDN'T GO TO A WEBSITE WHY WOULD I NEED TO IT'S THE D M V YOU COME TO THE D M V . YOU WAIT IN LINE FOR THREE HOURS . AND THEN YOU GO HOME .,"What a web - I didn't go to a website - why should I - it's the D.M.V.. You come to the D.M.V., you wait three hours in line, and then","[2.5, 4.5, 4.0]","[0.5, 0.9, 0.8]"
Ses02M_impro02_F000.wav,I don't want you to go.,sad,I DON'T WANT YOU TO GO .,I don't want you to go.,"[2.5, 2.5, 3.5]","[0.5, 0.5, 0.7]"
Ses02M_impro02_F001.wav,"I'm going to miss you too; I don't know what I'm going to do here without you. It's going to be so lonely, and so hard.",sad,I'M GOING TO MISS YOU TOO I DON'T KNOW WHAT I'M GOING TO DO HERE WITHOUT . YOU  IT'S  GOING TO  BE  SO LONELY AND SO HARD .,I'll miss you too; I don't know what I'm going to do without you. It'll be so lonely and so hard.,"[1.5, 2.5, 4.5]","[0.3, 0.5, 0.9]"
Ses02M_impro02_F002.wav,I don't want to be a single mom.,sad,I DON'T WANT TO BE A SINGLE MOM .,I don't want to be a single mother.,"[1.5, 2.5, 4.0]","[0.3, 0.5, 0.8]"
Ses02M_impro02_F003.wav,but,sad,BUT .,but,"[2.0, 2.5, 3.0]","[0.4, 0.5, 0.6]"
